Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Bed bath & beyond inc.,BBBY,"",3660071.0,42530000.0,0.3335,0.1612,27,2110701.0,136.229629,addition,2.7708918,Q2 2014,CONSUMER DISCRETIONARY,"","",13.3208
Kroger co.,KR,"",1807673.0,39245000.0,0.3078,0.0071,28,1760640.0,3743.414199,addition,0.2264318,Q1 2019,CONSUMER STAPLES,"","",21.7852
Royal bank of canada (nyse),RY,"",474832.0,37816000.0,0.2966,0.2195,29,0.0,0.0,,0.0330688,Q2 2017,FINANCE,"","",75.3344
Nucor corp.,NUE,"",662636.0,36511000.0,0.2863,0.2272,30,27090.0,4.262477,addition,0.2174145,Q2 2017,MATERIALS,"","",58.7357
Toronto-dominion bank (the),TD,"",606735.0,35529000.0,0.2786,0.2018,31,0.0,0.0,,0.0331961,Q2 2017,FINANCE,"","",56.5005
Kohls corp.,KSS,"",711897.0,33851000.0,0.2655,0.0915,32,494744.0,227.831989,addition,0.4362916,Q2 2018,CONSUMER DISCRETIONARY,"","",54.8957
Interpublic group of companies inc (the),IPG,"",1486031.0,33569000.0,0.2633,0.1022,33,691853.0,87.115609,addition,0.3840370,Q4 2018,COMMUNICATIONS,"","",21.7042
Micron technology  inc.,MU,"",821665.0,31708000.0,0.2487,0.177,34,122680.0,17.551163,addition,0.0742453,Q1 2017,INFORMATION TECHNOLOGY,"","",37.0965
Ishares china large-cap etf,FXI,"",716186.0,30631000.0,0.2402,,35,716186.0,,new,No Data,Q2 2019,FINANCE,"","",42.77
Nordstrom inc.,JWN,"",947246.0,30179000.0,0.2367,0.1312,36,464706.0,96.304141,addition,0.6113237,Q4 2018,CONSUMER DISCRETIONARY,"","",38.3387
Ishares msci china etf,MCHI,"",500356.0,29746000.0,0.2333,,37,500356.0,,new,No Data,Q2 2019,FINANCE,"","",59.45
Comcast corp.  class a,CMCSA,"",699707.0,29584000.0,0.232,0.0362,38,551916.0,373.443579,addition,0.0150652,Q2 2017,COMMUNICATIONS,"","",41.7942
Kellogg co.,K,"",545784.0,29238000.0,0.2293,0.0438,39,421098.0,337.72677,addition,0.1587043,Q1 2019,CONSUMER STAPLES,"","",54.4404
Berkshire hathaway inc class b,BRK.B,"",134847.0,28745000.0,0.2254,0.0459,40,97522.0,261.277964,addition,0.0054783,Q1 2019,FINANCE,"","",209.771
Netapp inc.,NTAP,"",460605.0,28419000.0,0.2229,0.0974,41,231267.0,100.841117,addition,0.1864949,Q3 2018,INFORMATION TECHNOLOGY,"","",60.8466
Intel corp.,INTC,"",579784.0,27754000.0,0.2177,0.1022,42,268995.0,86.552291,addition,0.0123930,Q2 2018,INFORMATION TECHNOLOGY,"","",47.9221
Urban outfitters inc.,URBN,"",1121205.0,25507000.0,0.2,0.1212,43,453832.0,68.002751,addition,1.0826622,Q3 2014,CONSUMER DISCRETIONARY,"","",31.4776
Foot locker inc. (f. w. woolworth),FL,"",604050.0,25322000.0,0.1986,0.0203,44,549291.0,1003.106339,addition,0.5378417,Q1 2019,CONSUMER DISCRETIONARY,"","",43.6134
L brands inc,LB,"",946120.0,24694000.0,0.1937,0.0564,45,612003.0,183.170267,addition,0.3437811,Q4 2018,CONSUMER DISCRETIONARY,"","",25.9481
Cvs health corp. (melville shoe),CVS,"",446981.0,24356000.0,0.191,0.2102,46,-189199.0,-29.739854,reduction,0.0344606,Q4 2017,CONSUMER STAPLES,"","",65.2445
Newmont mining corp. (holding co.),NEM,"",605537.0,23295000.0,0.1827,0.0153,47,535764.0,767.867227,addition,0.1136796,Q1 2012,MATERIALS,"","",37.8593
Eastman chemical co.,EMN,"",298181.0,23207000.0,0.182,0.2789,48,-301843.0,-50.305154,reduction,0.2148433,Q4 2018,MATERIALS,"","",73.11
Pultegroup inc,PHM,"",730628.0,23102000.0,0.1812,0.1156,49,55703.0,8.253213,addition,0.2633083,Q2 2018,CONSUMER DISCRETIONARY,"","",26.708
State street corp. (state street bank & trust co.  boston  ma),STT,"",407662.0,22854000.0,0.1792,0.0129,50,375646.0,1173.307096,addition,0.1076591,Q2 2018,FINANCE,"","",56.6105
Masco corp.,MAS,"",579027.0,22721000.0,0.1782,0.0433,51,399176.0,221.948168,addition,0.1967539,Q4 2018,INDUSTRIALS,"","",36.1339
Bank of nova scotia (nyse) adr,BNS,"",416027.0,22394000.0,0.1756,0.1357,52,0.0,0.0,,0.0340300,Q2 2017,FINANCE,"","",58.2887
Cardinal health  inc.,CAH,"",475303.0,22387000.0,0.1756,0.1583,53,-61315.0,-11.426191,reduction,0.1594869,Q4 2017,HEALTH CARE,"","",47.9108
Canadian national railway co.,CNI,"",240057.0,22265000.0,0.1746,0.1317,54,0.0,0.0,,0.0331077,Q2 2017,TRANSPORTS,"","",82.7604
International paper co.,IP,"",512179.0,22188000.0,0.174,0.1311,55,49559.0,10.71268,addition,0.1275696,Q1 2018,MATERIALS,"","",41.9909
Clorox co.,CLX,"",143723.0,22005000.0,0.1726,0.0513,56,91524.0,175.336692,addition,0.1121434,Q1 2019,CONSUMER STAPLES,"","",155.7795
Lyondellbasell industries nv,LYB,"",253427.0,21828000.0,0.1712,0.1778,57,-91818.0,-26.595027,reduction,0.0684327,Q2 2014,MATERIALS,"","",89.0688
Ralph lauren corp. class a,RL,"",191690.0,21774000.0,0.1708,0.0388,58,142876.0,292.694719,addition,0.2438184,Q4 2016,CONSUMER DISCRETIONARY,"","",109.364
United rentals  inc.,URI,"",163204.0,21646000.0,0.1698,0.2625,59,-211914.0,-56.492624,reduction,0.2071380,Q2 2013,INDUSTRIALS,"","",109.7828
Eqt corporation (equitable gas co.),EQT,"",1352344.0,21381000.0,0.1677,0.1552,60,130469.0,10.67777,addition,0.5308306,Q2 2013,UTILITIES AND TELECOMMUNICATIONS,"","",19.1376
Ishares msci mexico capped etf,EWW,"",492342.0,21358000.0,0.1675,0.1303,61,4366.0,0.894716,addition,No Data,Q1 2019,FINANCE,"","",43.5881
Stanley black & decker inc.,SWK,"",146235.0,21147000.0,0.1658,,62,146235.0,,new,0.0966140,Q2 2019,CONSUMER DISCRETIONARY,"","",144.61
Cliffs natural resources inc.,CLF,"",1947544.0,20780000.0,0.163,0.1149,63,70545.0,3.758393,addition,0.6702495,Q1 2017,MATERIALS,"","",7.7702
F5 networks inc,FFIV,"",141535.0,20612000.0,0.1617,0.0994,64,38087.0,36.817532,addition,0.2381141,Q3 2017,INFORMATION TECHNOLOGY,"","",154.0772
Monster beverage corp.,MNST,"",311449.0,19880000.0,0.1559,0.184,65,-238818.0,-43.400386,reduction,0.0573413,Q3 2018,CONSUMER STAPLES,"","",53.188
Citrix systems inc.,CTXS,"",201946.0,19819000.0,0.1554,0.1772,66,-88320.0,-30.427263,reduction,0.1533030,Q3 2018,INFORMATION TECHNOLOGY,"","",99.66
3m co. (minnesota mining & manufacturing),MMM,"",111951.0,19406000.0,0.1522,0.0404,67,80198.0,252.568261,addition,0.0194427,Q1 2019,INDUSTRIALS,"","",183.1083
Suncor energy  inc.,SU,"",607985.0,19006000.0,0.1491,0.1204,68,1785.0,0.294457,addition,0.0383589,Q1 2011,ENERGY,"","",36.9602
Walgreens boots alliance inc.,WBA,"",346270.0,18931000.0,0.1485,0.0657,69,176769.0,104.28788,addition,0.0378727,Q1 2017,CONSUMER STAPLES,"","",59.3589
Realogy holdings corp. (domus holdings corp.),RLGY,"",2535504.0,18357000.0,0.144,0.1252,70,742480.0,41.409373,addition,2.2200368,Q1 2019,REAL ESTATE,"","",10.1818
Conocophillips (phillips petroleum),COP,"",288412.0,17593000.0,0.138,0.0832,71,84837.0,41.673585,addition,0.0254242,Q1 2013,ENERGY,"","",64.9658
Bank of new york mellon corp,BK,"",380468.0,16798000.0,0.1317,,72,380468.0,,new,0.0398463,Q2 2019,FINANCE,"","",44.15
Mckesson corp.,MCK,"",124658.0,16753000.0,0.1314,0.1126,73,-32337.0,-20.597471,reduction,0.0649836,Q3 2010,HEALTH CARE,"","",118.6586
Capri holdings ltd,CPRI,"",482884.0,16746000.0,0.1313,0.0787,74,202213.0,72.046275,addition,0.3233887,Q4 2016,INDUSTRIALS,"","",40.7319
Comerica  inc. (detroit  mi) (detroit bank & trust),CMA,"",229738.0,16688000.0,0.1309,0.0583,75,99994.0,77.070231,addition,0.1454775,Q4 2016,FINANCE,"","",71.7476
Occidental petroleum corp.,OXY,"",331424.0,16664000.0,0.1307,0.0141,76,296689.0,854.149993,addition,0.0443151,Q2 2012,ENERGY,"","",53.0022
Grainger (w.w.) inc.,GWW,"",61365.0,16460000.0,0.1291,0.0481,77,35290.0,135.340364,addition,0.1103687,Q1 2019,INDUSTRIALS,"","",282.1248
Schlumberger ltd.,SLB,"",406990.0,16174000.0,0.1268,,78,406990.0,,new,0.0293650,Q2 2019,ENERGY,"","",39.74
Eog resources inc,EOG,"",172444.0,16065000.0,0.126,0.0171,79,143155.0,488.767114,addition,0.0297286,Q1 2013,ENERGY,"","",95.8957
Bank of montreal (nyse),BMO,"",209582.0,15865000.0,0.1244,0.0961,80,0.0,0.0,,0.0328154,Q2 2017,FINANCE,"","",77.126
Tc energy corp,TRP,"",314592.0,15629000.0,0.1226,0.0866,81,0.0,0.0,,0.0340633,Q2 2016,ENERGY,"","",44.0635
Viacomcbs inc. class b,VIAC,"",306032.0,15271000.0,0.1198,0.114,82,-85437.0,-21.824717,reduction,0.0816499,Q4 2016,COMMUNICATIONS,"","",44.8228
Amerisourcebergen corp (holding co),ABC,"",177109.0,15100000.0,0.1184,0.1624,83,-156262.0,-46.873303,reduction,0.0839021,Q4 2014,CONSUMER STAPLES,"","",75.9983
Jd.com inc adr,JD,"",489529.0,14828000.0,0.1163,0.0267,84,344943.0,238.572891,addition,0.0406589,Q2 2018,CONSUMER DISCRETIONARY,"","",31.9601
Brookfield asset management inc,BAM,"",281063.0,13475000.0,0.1057,0.0802,85,0.0,0.0,,0.0294033,Q2 2017,REAL ESTATE,"","",40.7191
Host hotels & resorts inc.,HST,"",734519.0,13383000.0,0.105,0.0211,86,552298.0,303.092399,addition,0.0991963,Q2 2018,REAL ESTATE,"","",17.8711
Netease inc adr,NTES,"",52140.0,13336000.0,0.1046,0.0231,87,36529.0,233.99526,addition,0.0397015,Q2 2018,COMMUNICATIONS,"","",253.4185
Charles schwab corp,SCHW,"",331431.0,13320000.0,0.1045,0.0866,88,856.0,0.258943,addition,0.0248408,Q1 2019,FINANCE,"","",42.7534
Rockwell automation  inc.,ROK,"",81110.0,13288000.0,0.1042,0.0275,89,55521.0,216.972136,addition,0.0678518,Q1 2018,INDUSTRIALS,"","",167.4991
Cnx resources corp. (consol energy),CNX,"",1809677.0,13229000.0,0.1037,,90,1809677.0,,new,0.9124115,Q3 2018,ENERGY,"","",7.31
Emerson electric co.,EMR,"",198124.0,13219000.0,0.1037,0.0237,91,141690.0,251.072049,addition,0.0322352,Q1 2019,INDUSTRIALS,"","",67.2185
Endo international plc,ENDP,"",3154055.0,12995000.0,0.1019,,92,3154055.0,,new,1.4055504,Q2 2019,HEALTH CARE,"","",4.12
Canadian natural resources  ltd,CNQ,"",474107.0,12811000.0,0.1005,0.0792,93,3201.0,0.679753,addition,0.0394951,Q2 2011,ENERGY,"","",33.6564
Simon property group  inc.,SPG,"",78325.0,12513000.0,0.0981,0.0101,94,69302.0,768.059404,addition,0.0253504,Q4 2018,REAL ESTATE,"","",160.7081
Anthem inc,ANTM,"",44334.0,12511000.0,0.0981,0.0373,95,23117.0,108.955083,addition,0.0172372,Q1 2019,HEALTH CARE,"","",284.4928
Centerpoint energy inc,CNP,"",431155.0,12344000.0,0.0968,,96,431155.0,,new,0.0859834,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,"","",28.63
Borg warner inc,BWA,"",291751.0,12248000.0,0.0961,,97,291751.0,,new,0.1404675,Q2 2018,CONSUMER DISCRETIONARY,"","",41.98
Huazhu grp ltd ads adr,HTHT,"",336741.0,12207000.0,0.0957,0.0152,98,277670.0,470.061451,addition,0.1147329,Q3 2018,CONSUMER DISCRETIONARY,"","",35.6034
Baidu inc adr,BIDU,"",103828.0,12185000.0,0.0956,0.031,99,73162.0,238.576926,addition,0.0297212,Q2 2018,COMMUNICATIONS,"","",153.0052
Bce inc. (bell telephone of canada),BCE,"",260225.0,11865000.0,0.0931,0.0708,100,0.0,0.0,,0.0289651,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,"","",41.4321
Canadian pacific railway ltd. (2001),CP,"",48517.0,11451000.0,0.0898,0.0612,101,0.0,0.0,,0.0346674,Q2 2017,TRANSPORTS,"","",181.4535
Core laboratories n.v.,CLB,"",216349.0,11311000.0,0.0887,,102,216349.0,,new,0.4880420,Q2 2019,ENERGY,"","",52.28
Nutrien ltd,NTR,"",210584.0,11289000.0,0.0885,0.0681,103,0.0,0.0,,0.0360262,Q2 2017,MATERIALS,"","",45.7861
Marathon oil corp. (1901) (old u.s. steel),MRO,"",785343.0,11160000.0,0.0875,0.0158,104,631394.0,410.131927,addition,0.0959491,Q1 2013,ENERGY,"","",14.5023
Manulife financial corp,MFC,"",606507.0,11046000.0,0.0866,0.0628,105,0.0,0.0,,0.0308789,Q4 2016,FINANCE,"","",18.1411
Hollyfrontier corp,HFC,"",237507.0,10992000.0,0.0862,0.1096,106,-125571.0,-34.58513,reduction,0.1390800,Q4 2017,ENERGY,"","",50.8797
Td ameritrade holding corp class a,AMTD,"",220174.0,10991000.0,0.0862,0.176,107,-354680.0,-61.699144,reduction,0.0392369,Q3 2017,FINANCE,"","",49.99
Cabot oil & gas corp.,COG,"",476685.0,10945000.0,0.0858,0.0385,108,235809.0,97.896428,addition,0.1125930,Q2 2013,ENERGY,"","",23.7247
Canadian imperial bank of commerce (nyse),CM,"",138276.0,10897000.0,0.0855,0.067,109,0.0,0.0,,0.0311334,Q2 2017,FINANCE,"","",86.7547
Splunk inc,SPLK,"",85859.0,10797000.0,0.0847,,110,85859.0,,new,0.0571783,Q3 2017,INFORMATION TECHNOLOGY,"","",125.75
Annaly mortgage management  inc.,NLY,"",1175716.0,10734000.0,0.0842,0.0206,111,839766.0,249.967555,addition,0.0839761,Q2 2018,REAL ESTATE,"","",9.3577
Nrg energy inc,NRG,"",297697.0,10455000.0,0.082,0.0579,112,75190.0,33.792195,addition,0.1067091,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,"","",39.509
Lam research corp.,LRCX,"",54651.0,10266000.0,0.0805,,113,54651.0,,new,0.0358156,Q3 2018,INFORMATION TECHNOLOGY,"","",187.84
Pioneer natural resources co.,PXD,"",65947.0,10147000.0,0.0796,,114,65947.0,,new,0.0391400,Q1 2013,ENERGY,"","",153.86
Liberty global plc class a,LBTYA,"",371090.0,10016000.0,0.0786,0.0368,115,130022.0,53.935819,addition,0.0500054,Q3 2018,COMMUNICATIONS,"","",25.6453
Verizon communications (bell atlantic corp.),VZ,"",164516.0,9399000.0,0.0737,,116,164516.0,,new,0.0039854,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,"","",57.13
Discovery inc series a,DISCA,"",305246.0,9371000.0,0.0735,,117,305246.0,,new,0.0582553,Q2 2019,COMMUNICATIONS,"","",30.7
Barrick gold corp,GOLD,"",589875.0,9326000.0,0.0731,0.0564,118,-81908.0,-12.192628,reduction,0.0336690,Q2 2017,MATERIALS,"","",13.0541
Sun life financial inc,SLF,"",211056.0,8759000.0,0.0687,0.0497,119,0.0,0.0,,0.0352665,Q4 2016,FINANCE,"","",38.9276
Prologis  inc.,PLD,"",105655.0,8463000.0,0.0664,0.0135,120,75069.0,245.43582,addition,0.0167613,Q2 2018,REAL ESTATE,"","",74.0366
United parcel service  inc. class b,UPS,"",80700.0,8334000.0,0.0654,,121,80700.0,,new,0.0093812,Q2 2019,TRANSPORTS,"","",103.27
Alphabet inc. class a,GOOGL,"",7629.0,8261000.0,0.0648,0.0043,122,7028.0,1169.384359,addition,0.0010974,Q3 2018,COMMUNICATIONS,"","",1084.6652
Phillips 66,PSX,"",85478.0,7996000.0,0.0627,0.1396,123,-153932.0,-64.296395,reduction,0.0188464,Q1 2018,ENERGY,"","",90.0801
Western union co (the),WU,"",386498.0,7687000.0,0.0603,0.0742,124,-269154.0,-41.05135,reduction,0.0886219,Q1 2014,FINANCE,"","",17.9998
Telus corp. non-voting shares,TU,"",207021.0,7669000.0,0.0601,0.0469,125,0.0,0.0,,0.0635385,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,"","",35.4212
International business machines corp,IBM,"",55591.0,7666000.0,0.0601,0.0382,126,11347.0,25.646415,addition,0.0062471,Q3 2016,INFORMATION TECHNOLOGY,"","",128.8266
Altria group  inc. (philip morris),MO,"",154475.0,7314000.0,0.0574,0.0382,127,45960.0,42.353592,addition,0.0082496,Q2 2018,CONSUMER STAPLES,"","",51.8424
Textron inc.,TXT,"",137591.0,7298000.0,0.0572,0.101,128,-187754.0,-57.709201,reduction,0.0588373,Q1 2019,INDUSTRIALS,"","",50.66
Cgi,GIB,"",92070.0,7094000.0,0.0556,0.0388,129,0.0,0.0,,0.0335593,Q2 2017,INFORMATION TECHNOLOGY,"","",59.9289
Marathon petroleum corp,MPC,"",126174.0,7051000.0,0.0553,0.0274,130,51565.0,69.113646,addition,0.0190417,Q1 2018,ENERGY,"","",61.262
Martin marietta materials inc.,MLM,"",30251.0,6961000.0,0.0546,0.0164,131,16925.0,127.007354,addition,0.0484559,Q1 2019,MATERIALS,"","",217.3659
Yum china holdings inc,YUMC,"",148422.0,6857000.0,0.0538,0.0121,132,104525.0,238.114222,addition,0.0392391,Q2 2018,CONSUMER DISCRETIONARY,"","",43.8633
Franco-nevada corp,FNV,"",79110.0,6729000.0,0.0528,0.0413,133,-10707.0,-11.920906,reduction,0.0422551,Q1 2013,MATERIALS,"","",62.6641
Lennar corp. class a,LEN,"",135271.0,6555000.0,0.0514,,134,135271.0,,new,0.0418575,Q2 2019,CONSUMER DISCRETIONARY,"","",48.46
Duke energy corp.,DUK,"",72481.0,6396000.0,0.0502,0.0098,135,54752.0,308.827345,addition,0.0099610,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,"","",88.6705
Davita healthcare partners inc,DVA,"",112963.0,6355000.0,0.0498,0.1424,136,-315112.0,-73.6114,reduction,0.0678864,Q3 2012,HEALTH CARE,"","",59.8027
Coca cola co.,KO,"",123409.0,6284000.0,0.0493,,137,123409.0,,new,0.0028929,Q2 2019,CONSUMER STAPLES,"","",50.92
Gilead sciences inc.,GILD,"",91889.0,6208000.0,0.0487,0.0496,138,-32739.0,-26.269378,reduction,0.0072041,Q2 2018,HEALTH CARE,"","",64.3531
Rogers communications inc. class b (nyse),RCI,"",114817.0,6159000.0,0.0483,0.0378,139,0.0,0.0,,0.0223028,Q2 2017,COMMUNICATIONS,"","",47.9795
Helmerich & payne  inc.,HP,"",117530.0,5949000.0,0.0467,0.0466,140,-19431.0,-14.18725,reduction,0.1074216,Q1 2019,ENERGY,"","",55.56
Thomson reuters corp.,TRI,"",91921.0,5943000.0,0.0466,0.0333,141,0.0,0.0,,0.0183237,Q2 2017,COMMUNICATIONS,"","",42.5389
Pembina pipeline corp,PBA,"",156702.0,5846000.0,0.0458,0.0353,142,0.0,0.0,,0.0306652,Q2 2017,ENERGY,"","",34.198
Unitedhealth group inc.,UNH,"",23467.0,5726000.0,0.0449,0.0206,143,9835.0,72.14642,addition,0.0024457,Q1 2019,HEALTH CARE,"","",245.8979
Booking holdings inc. (priceline),BKNG,"",3032.0,5684000.0,0.0446,0.0658,144,-3122.0,-50.731232,reduction,0.0061802,Q3 2017,CONSUMER DISCRETIONARY,"","",1758.2531
Agnico-eagle mines  ltd,AEM,"",109071.0,5600000.0,0.0439,0.0303,145,-4725.0,-4.152167,reduction,0.0463737,Q4 2012,MATERIALS,"","",42.1667
Northrop grumman corp.,NOC,"",17144.0,5539000.0,0.0434,,146,17144.0,,new,0.0100871,Q2 2018,INDUSTRIALS,"","",323.11
Restaurant brands international inc,QSR,"",79156.0,5517000.0,0.0433,0.0316,147,0.0,0.0,,0.0309312,Q2 2017,CONSUMER DISCRETIONARY,"","",60.7164
Fortis inc,FTS,"",136548.0,5403000.0,0.0424,0.0309,148,0.0,0.0,,0.0739793,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,"","",32.7305
Wheaton precious metals corp,WPM,"",215709.0,5224000.0,0.041,0.0318,149,-2309.0,-1.059087,reduction,0.0485459,Q4 2012,MATERIALS,"","",20.9903
Teck resources ltd,TECK,"",221057.0,5112000.0,0.0401,0.0311,150,1807.0,0.824173,addition,0.0392690,Q4 2012,MATERIALS,"","",23.6438
Sl green realty corp.,SLG,"",62668.0,5037000.0,0.0395,,151,62668.0,,new,0.0743128,Q1 2018,REAL ESTATE,"","",80.37
Eaton corp.,ETN,"",60417.0,5032000.0,0.0395,0.0123,152,35508.0,142.550885,addition,0.0142419,Q4 2018,CONSUMER DISCRETIONARY,"","",77.2524
Waste connections inc,WCN,"",51172.0,4899000.0,0.0384,0.0278,153,0.0,0.0,,0.0194076,Q1 2018,INDUSTRIALS,"","",75.9698
Advance auto parts  inc.,AAP,"",31233.0,4814000.0,0.0378,0.0097,154,21925.0,235.550064,addition,0.0435789,Q1 2019,CONSUMER DISCRETIONARY,"","",159.0245
New oriental education & tech group inc adr,EDU,"",48812.0,4714000.0,0.037,0.008,155,34396.0,238.596004,addition,0.0342348,Q2 2018,CONSUMER DISCRETIONARY,"","",95.4583
Magna international inc. class a,MGA,"",92256.0,4600000.0,0.0361,0.043,156,-51858.0,-35.984013,reduction,0.0283638,Q2 2017,CONSUMER DISCRETIONARY,"","",53.5367
Trip.com grp,TCOM,"",115335.0,4257000.0,0.0334,0.0091,157,81270.0,238.573316,addition,0.0213267,Q2 2018,CONSUMER DISCRETIONARY,"","",39.2777
Autohome inc adr,ATHM,"",47228.0,4044000.0,0.0317,0.009,158,33245.0,237.752986,addition,0.0399695,Q2 2018,COMMUNICATIONS,"","",88.7834
Qurate retail group inc series a (formerly liberty interactive),QRTEA,"",322038.0,3990000.0,0.0313,,159,322038.0,,new,0.0740641,Q2 2018,COMMUNICATIONS,"","",12.39
Xilinx  inc,XLNX,"",33648.0,3968000.0,0.0311,0.0285,160,-3109.0,-8.458253,reduction,0.0132912,Q1 2019,INFORMATION TECHNOLOGY,"","",126.79
Alexion pharmaceuticals inc.,ALXN,"",30241.0,3961000.0,0.0311,,161,30241.0,,new,0.0135325,Q1 2017,HEALTH CARE,"","",130.98
Cenovus energy inc,CVE,"",411821.0,3640000.0,0.0285,0.0185,162,64750.0,18.656125,addition,0.0335165,Q4 2010,ENERGY,"","",11.5637
Imperial oil ltd. (ase),IMO,"",130571.0,3623000.0,0.0284,0.0214,163,2811.0,2.200219,addition,0.0167607,Q4 2011,ENERGY,"","",34.2871
Quest diagnostics  inc.,DGX,"",34817.0,3545000.0,0.0278,0.0299,164,-19541.0,-35.94871,reduction,0.0258709,Q3 2017,HEALTH CARE,"","",87.4114
